name,address,lat,lng,type,planning_area,area_estimate_sqm,surface_type,current_use,land_owner,likely_permission_required_from,accessibility,residential_proximity,ura_space_link,onemap_link,suitability_score,reasons,recommendation
BUKIT BATOK SECONDARY SCHOOL,50 BUKIT BATOK WEST AVENUE 8 BUKIT BATOK SECONDARY SCHOOL SINGAPORE 658962,1.34849111079052,103.74087370482,school,Bukit Batok,320,concrete rooftop/asphalt,school facilities (after-hours potential),MOE/Private School,School Management/MOE,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.34849111079052&lng=103.74087370482,85,"['Sufficient area (320 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
BUKIT BATOK INDUSTRIAL ESTATE PARK A,2025 BUKIT BATOK STREET 23 BUKIT BATOK INDUSTRIAL ESTATE PARK A SINGAPORE 659530,1.34132156138599,103.752679518862,industrial_space,Bukit Batok,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.34132156138599&lng=103.752679518862,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
BUKIT BATOK INDUSTRIAL ESTATE PARK A,2019 BUKIT BATOK STREET 23 BUKIT BATOK INDUSTRIAL ESTATE PARK A SINGAPORE 659524,1.3425358263521,103.751497787986,industrial_space,Bukit Batok,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.3425358263521&lng=103.751497787986,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
BUKIT BATOK INDUSTRIAL ESTATE PARK A,2030 BUKIT BATOK STREET 23 BUKIT BATOK INDUSTRIAL ESTATE PARK A SINGAPORE 659535,1.34195150902588,103.750849372646,industrial_space,Bukit Batok,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.34195150902588&lng=103.750849372646,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
BUKIT BATOK INDUSTRIAL ESTATE PARK A,2027 BUKIT BATOK STREET 23 BUKIT BATOK INDUSTRIAL ESTATE PARK A SINGAPORE 659532,1.34173518065741,103.751931084158,industrial_space,Bukit Batok,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.34173518065741&lng=103.751931084158,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
BUKIT BATOK INDUSTRIAL ESTATE PARK A,2031 BUKIT BATOK STREET 23 BUKIT BATOK INDUSTRIAL ESTATE PARK A SINGAPORE 659536,1.34212239915155,103.750550011912,industrial_space,Bukit Batok,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.34212239915155&lng=103.750550011912,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
BUKIT BATOK INDUSTRIAL ESTATE PARK A,2021 BUKIT BATOK STREET 23 BUKIT BATOK INDUSTRIAL ESTATE PARK A SINGAPORE 659526,1.34240947893304,103.752863370692,industrial_space,Bukit Batok,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.34240947893304&lng=103.752863370692,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
BUKIT BATOK INDUSTRIAL ESTATE PARK A,2029 BUKIT BATOK STREET 23 BUKIT BATOK INDUSTRIAL ESTATE PARK A SINGAPORE 659534,1.341801921657,103.751111305778,industrial_space,Bukit Batok,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.341801921657&lng=103.751111305778,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
BUKIT BATOK INDUSTRIAL ESTATE PARK A,2028 BUKIT BATOK STREET 23 BUKIT BATOK INDUSTRIAL ESTATE PARK A SINGAPORE 659533,1.34161568542834,103.751442262365,industrial_space,Bukit Batok,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.34161568542834&lng=103.751442262365,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
BUKIT BATOK INDUSTRIAL ESTATE PARK A,2026 BUKIT BATOK STREET 23 BUKIT BATOK INDUSTRIAL ESTATE PARK A SINGAPORE 659531,1.34122630715412,103.752130420244,industrial_space,Bukit Batok,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.34122630715412&lng=103.752130420244,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
BUKIT BATOK INDUSTRIAL ESTATE PARK A,BUKIT BATOK INDUSTRIAL ESTATE PARK A,1.34216126852301,103.751899831479,industrial_space,Bukit Batok,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.34216126852301&lng=103.751899831479,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,126A BUKIT MERAH VIEW MULTI STOREY CAR PARK SINGAPORE 152126,1.28460631321398,103.82322226849,carpark,Bukit Merah,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.28460631321398&lng=103.82322226849,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,134A JALAN BUKIT MERAH MULTI STOREY CAR PARK SINGAPORE 161134,1.27925619858448,103.827209347314,carpark,Bukit Merah,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.27925619858448&lng=103.827209347314,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,129A BUKIT MERAH VIEW MULTI STOREY CAR PARK SINGAPORE 151129,1.28350307111323,103.823353726932,carpark,Bukit Merah,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.28350307111323&lng=103.823353726932,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,131 BUKIT MERAH VIEW MULTI STOREY CAR PARK SINGAPORE 150131,1.28536500748036,103.824532006989,carpark,Bukit Merah,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.28536500748036&lng=103.824532006989,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,133 BUKIT MERAH VIEW MULTI STOREY CAR PARK SINGAPORE 150133,1.28617700712,103.823756853582,carpark,Bukit Merah,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.28617700712&lng=103.823756853582,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
MULTI STOREY CAR PARK,113A JALAN BUKIT MERAH MULTI STOREY CAR PARK SINGAPORE 161113,1.2802491885155,103.825273102894,carpark,Bukit Merah,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.2802491885155&lng=103.825273102894,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
BUKIT MERAH SECONDARY SCHOOL,10 LENGKOK BAHRU BUKIT MERAH SECONDARY SCHOOL SINGAPORE 159050,1.28569283064288,103.813438929393,school,Bukit Merah,320,concrete rooftop/asphalt,school facilities (after-hours potential),MOE/Private School,School Management/MOE,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.28569283064288&lng=103.813438929393,85,"['Sufficient area (320 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
ALEXANDRA VILLAGE INDUSTRIAL ESTATE,1004 BUKIT MERAH LANE 3 ALEXANDRA VILLAGE INDUSTRIAL ESTATE SINGAPORE 159720,1.28535312323602,103.805836068793,industrial_space,Bukit Merah,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.28535312323602&lng=103.805836068793,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
ALEXANDRA VILLAGE INDUSTRIAL ESTATE,1007 BUKIT MERAH LANE 3 ALEXANDRA VILLAGE INDUSTRIAL ESTATE SINGAPORE 159721,1.28555890353161,103.805077424263,industrial_space,Bukit Merah,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.28555890353161&lng=103.805077424263,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
ALEXANDRA VILLAGE INDUSTRIAL ESTATE,1010 BUKIT MERAH LANE 3 ALEXANDRA VILLAGE INDUSTRIAL ESTATE SINGAPORE 159724,1.28486247857501,103.804081778714,industrial_space,Bukit Merah,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.28486247857501&lng=103.804081778714,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
ALEXANDRA VILLAGE INDUSTRIAL ESTATE,1009 BUKIT MERAH LANE 3 ALEXANDRA VILLAGE INDUSTRIAL ESTATE SINGAPORE 159723,1.28525168514063,103.804380299549,industrial_space,Bukit Merah,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.28525168514063&lng=103.804380299549,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
ALEXANDRA VILLAGE INDUSTRIAL ESTATE,1002 BUKIT MERAH LANE 3 ALEXANDRA VILLAGE INDUSTRIAL ESTATE SINGAPORE 159719,1.28448245694582,103.805366247323,industrial_space,Bukit Merah,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.28448245694582&lng=103.805366247323,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
ALEXANDRA VILLAGE INDUSTRIAL ESTATE,1005 BUKIT MERAH LANE 2 ALEXANDRA VILLAGE INDUSTRIAL ESTATE SINGAPORE 159761,1.2855515101791,103.805840938467,industrial_space,Bukit Merah,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.2855515101791&lng=103.805840938467,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
ALEXANDRA VILLAGE INDUSTRIAL ESTATE,1008 BUKIT MERAH LANE 3 ALEXANDRA VILLAGE INDUSTRIAL ESTATE SINGAPORE 159722,1.28542687045515,103.804600087037,industrial_space,Bukit Merah,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.28542687045515&lng=103.804600087037,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
ALEXANDRA VILLAGE INDUSTRIAL ESTATE,1001 BUKIT MERAH LANE 3 ALEXANDRA VILLAGE INDUSTRIAL ESTATE SINGAPORE 159718,1.28442682805298,103.806245235732,industrial_space,Bukit Merah,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.28442682805298&lng=103.806245235732,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
ALEXANDRA VILLAGE INDUSTRIAL ESTATE,1006 BUKIT MERAH LANE 2 ALEXANDRA VILLAGE INDUSTRIAL ESTATE SINGAPORE 159762,1.28572193844991,103.805184704264,industrial_space,Bukit Merah,350,concrete/asphalt,industrial/commercial space (may be underutilized),Private/Industrial,Industrial Estate Management/Private Owner,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.28572193844991&lng=103.805184704264,85,"['Sufficient area (350 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
BUKIT PANJANG PLAZA (CAR PARK ENTRANCE),BUKIT PANJANG PLAZA (CAR PARK ENTRANCE),1.37944303332005,103.764779990816,carpark,Bukit Panjang,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.37944303332005&lng=103.764779990816,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
GOMBAK RECREATION CENTRE (BUKIT PANJANG CAMP),212 GOMBAK DRIVE GOMBAK RECREATION CENTRE (BUKIT PANJANG CAMP) SINGAPORE 669638,1.36923536968527,103.760397157939,recreation_centre,Bukit Panjang,280,concrete sports hall,sports facilities (may be underutilized),PA (People's Association),PA (People's Association),public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.36923536968527&lng=103.760397157939,85,"['Sufficient area (280 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
BUKIT PANJANG GOVERNMENT HIGH SCHOOL,7 CHOA CHU KANG AVENUE 4 BUKIT PANJANG GOVERNMENT HIGH SCHOOL SINGAPORE 689809,1.38224243360043,103.738361221869,school,Bukit Panjang,320,concrete rooftop/asphalt,school facilities (after-hours potential),MOE/Private School,School Management/MOE,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.38224243360043&lng=103.738361221869,85,"['Sufficient area (320 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
BUKIT PANJANG PRIMARY SCHOOL,109 CASHEW ROAD BUKIT PANJANG PRIMARY SCHOOL SINGAPORE 679676,1.37362179302436,103.769374904025,school,Bukit Panjang,320,concrete rooftop/asphalt,school facilities (after-hours potential),MOE/Private School,School Management/MOE,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.37362179302436&lng=103.769374904025,85,"['Sufficient area (320 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
BUKIT TIMAH PLAZA (CAR PARK ENTRANCE),BUKIT TIMAH PLAZA (CAR PARK ENTRANCE),1.3393854420117,103.778832172829,carpark,Bukit Timah,250,asphalt,parking (potentially underutilized),NParks/HDB/Private,NParks/HDB/Private Management,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.3393854420117&lng=103.778832172829,85,"['Sufficient area (250 sqm)', 'Suitable surface type', 'Good accessibility', 'Residential proximity: Unknown', 'Underutilized space']",High
